Load_MPa,Time_day,Strain_dimensionless
8.4,0.000232809929127039,0.681598214285714
8.4,0.000240287564878558,0.682991071428571
8.4,0.000248575493714724,0.684495535714286
8.4,0.00025706372767712,0.685986607142857
8.4,0.000266125057705105,0.68753125
8.4,0.000274791596730789,0.688973214285714
8.4,0.000283929276010586,0.690441964285714
8.4,0.000294074573995843,0.69203125
8.4,0.000303863584307372,0.693517857142857
8.4,0.000314093401493581,0.695026785714286
8.4,0.000324689223126126,0.696544642857143
8.4,0.000335933023060633,0.698107142857143
8.4,0.000347103845825014,0.699616071428572
8.4,0.000358861027682476,0.701160714285714
8.4,0.000370967068185441,0.702705357142857
8.4,0.000383468740112197,0.704254464285714
8.4,0.000396391721137166,0.7058125
8.4,0.000409859309080294,0.707388392857143
8.4,0.000423629363465953,0.708950892857143
8.4,0.000437730930122624,0.710504464285714
8.4,0.000452859157537715,0.712129464285714
8.4,0.000468136189258588,0.71371875
8.4,0.000483574424457521,0.71528125
8.4,0.000500586791861832,0.716955357142857
8.4,0.000517318936299764,0.718549107142857
8.4,0.000534770494180653,0.720169642857143
8.4,0.000552755587310991,0.721790178571429
8.4,0.000571897193480011,0.723464285714286
8.4,0.000591130910369115,0.725098214285714
8.4,0.000610991151687269,0.726736607142857
8.4,0.000631371545805442,0.728375
8.4,0.000652931311484301,0.730058035714286
8.4,0.000674890321138996,0.73171875
8.4,0.000697959370851637,0.733419642857143
8.4,0.000722033182574175,0.735138392857143
8.4,0.000746067869332183,0.7368125
8.4,0.000771056550561241,0.7385
8.4,0.000797173956623939,0.740214285714286
8.4,0.000824779629503931,0.741973214285714
8.4,0.000852404670191373,0.7436875
8.4,0.000880925663832354,0.74540625
8.4,0.000910310070084617,0.747125
8.4,0.000942429272466251,0.748950892857143
8.4,0.00097276395444991,0.750629464285714
8.4,0.00100624927198304,0.752433035714286
8.4,0.00104029856082615,0.754209821428572
8.4,0.00107442682719932,0.755946428571429
8.4,0.00111148564498707,0.757776785714286
8.4,0.00115009056192284,0.759629464285714
8.4,0.00118845330884454,0.761419642857143
8.4,0.00122862709953749,0.763245535714286
8.4,0.00127015890189706,0.765075892857143
8.4,0.00131340053643206,0.766933035714286
8.4,0.00135784315664239,0.768785714285714
8.4,0.00140364947993457,0.770642857142857
8.4,0.00145187047595414,0.772544642857143
8.4,0.00150089872112111,0.774428571428572
8.4,0.0015508082937144,0.776290178571429
8.4,0.00160365779786095,0.778209821428571
8.4,0.00165786692179955,0.780125
8.4,0.00171504958572414,0.782084821428571
8.4,0.00177213931589467,0.783991071428571
8.4,0.001830946621598,0.78590625
8.4,0.00189485563147604,0.787924107142857
8.4,0.00195760490495513,0.789857142857143
8.4,0.00202344194516425,0.791825892857143
8.4,0.00209337323811425,0.793866071428572
8.4,0.00216233672013088,0.795821428571429
8.4,0.00223520794399041,0.797830357142857
8.4,0.00231199631239069,0.799892857142857
8.4,0.00239118393676644,0.801964285714286
8.4,0.00247201414041777,0.804017857142857
8.4,0.00255404634293969,0.806049107142857
8.4,0.00264205184347692,0.808169642857143
8.4,0.00273018087399071,0.810241071428572
8.4,0.00282406752764985,0.812383928571429
8.4,0.00292001649872535,0.814517857142857
8.4,0.0030158112105852,0.816589285714286
8.4,0.00311837853141529,0.818754464285714
8.4,0.00322475607608319,0.820941964285714
8.4,0.00333320921435859,0.823107142857143
8.4,0.00344599777130386,0.825308035714286
8.4,0.00356438163222421,0.827553571428571
8.4,0.00368523782742827,0.829785714285714
8.4,0.00380816366544536,0.831995535714286
8.4,0.00393807191626946,0.834272321428571
8.4,0.00406929593987977,0.836513392857143
8.4,0.00421161460852723,0.838879464285714
8.4,0.00435514088744847,0.841205357142857
8.4,0.00449771725041942,0.843455357142857
8.4,0.00465161267339555,0.845821428571429
8.4,0.00480677318481555,0.848147321428572
8.4,0.0049753809080173,0.850607142857143
8.4,0.00514031466802551,0.852950892857143
8.4,0.00531124619356147,0.855321428571429
8.4,0.00549114995475154,0.857754464285714
8.4,0.00567355904248155,0.86015625
8.4,0.00587589430906196,0.86275
8.4,0.0060698720423963,0.865174107142857
8.4,0.00627359292333551,0.867660714285714
8.4,0.00648393543771149,0.87015625
8.4,0.00670936340565928,0.872767857142857
8.4,0.00693731706081863,0.875339285714286
8.4,0.00717325425150868,0.877933035714286
8.4,0.00741006102970286,0.880473214285714
8.4,0.00766309615700281,0.883116071428572
8.4,0.00793215940350225,0.885857142857143
8.4,0.00818775026922303,0.888397321428572
8.4,0.00846818691582446,0.891111607142857
8.4,0.00875269282259643,0.893799107142857
8.4,0.00904946720353409,0.89653125
8.4,0.00935972977482809,0.8993125
8.4,0.00967290120938773,0.902049107142857
8.4,0.0100058701346663,0.904888392857143
8.4,0.0103379085125521,0.907651785714286
8.4,0.0106973281476182,0.9105625
8.4,0.0110394466797842,0.913267857142857
8.4,0.0114243972825622,0.916232142857143
8.4,0.0118156915402055,0.919174107142857
